text,label,google,ckip
省委書記推銷＂河南好看＂，河南旅遊部門和企業可以跟進大力營銷，向大家亮出＂哪些好看的＂，並推出措施＂吸引大家去看看＂。@河南旅遊官網  @河南雲臺山風景名勝區 //@中頻爐周代:[哈哈][贊] //@楊建國: “東北太冷，廣東太熱，北京太乾，河南正好！” 哈哈,1,1,1
罪惡之城[嘻嘻][嘻嘻][嘻嘻] 我在這裏:http://t.cn/z8GProZ,1,1,1
想起大學時林老師幫我們排獨幕劇的時候林老師投入的眼神，哈哈!想念您林老師，永遠支持您![鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],1,1,1
城市有你真好！//@Joseph王藝:第一次來濟南演出，興奮到爆！[嘻嘻][嘻嘻],1,1,1
班尼路/Baleno夏男裝 純棉圓領短袖t恤男 小清新韓版潮流純色體恤 01W漂白 XXXL。這款衣服是棉的。己經是第二次購買了,1,1,1
[哈哈]//@09高二2雪曼: //@賈洪飛的blog: [那一抹動人的風情] 走進車師古道，也就走進了歷史。車師古道跨越天山南北，是一條有兩千多年曆史的古道，沿途有古代堡壘遺址、烽燧、石人等人文古蹟，也有石門、天橋、瀑布、溫泉、奇樹異花等自然景觀。非常的美。,1,1,1
汗又多個外號！ //@獅子座常藝博:他是洗浴城裏的神獸[嘻嘻] // @粉紅朱 : // @VTM小宇宙萌 : 都是都是！哈哈,1,1,1
今晚21：10分#中國夢想秀#繼續開啓追夢之旅，親們期待夢想秀的同時也別忘了#帶着微博去圓夢#喔~[親親]@波克甜心 給我們一種頓悟的感覺，其實父母的嘮叨是一種幸福，週末親們別忘了回家陪父母喫頓飯！@LOVE-NBA-籃球-達人 的夢想是給他人帶來正能量，夢想君相信只要努力一定能實現~http://t.cn/zRz4bge,1,1,1
游泳池和健身房還不錯！工作人員的態度也挺好。,1,1,1
裏邊也很絢，歡迎去參觀[嘻嘻],1,1,1
[蠟燭][傷心]//@任程偉: 哀,0,0,0
這次買的洗頭之後起老多頭皮屑了，懷疑是假的,0,0,0
太坑了，剛買就降價，還一下降了20，找客服都找不到，500毫升的還是加量不加價？,0,0,0
前臺處理事物效率低，酒店Wifi不能用，酒店裝修噪音大,0,0,0
充電時操作平板特別卡頓，有時候點屏幕都沒反應。,0,0,0
這個火龍果就比獼猴桃大一點點，一點也不甜，真是讓人不開心。一直信任京東，真失望,0,0,0
G 105M顯卡還是弱了些，ATI HD 4570會強些。現在DDR3內存偏貴，等它價格降下來再加內存。,0,0,1
[傷心]完，本部門睡眠障礙症候協會歡迎你！會籍諮詢請按1找會長 @傅小羊同學，會費諮詢請按2聯繫 @小豆冰棍J202 同學，極效催眠治療（有風險）請按3請 @糾結的禿子 同學動手，善後事宜請在治療前按4聯繫 @不實名趙小瑩 同學。,0,0,0
回覆@於小花:節哀[淚] //@於小花:[淚][淚],0,0,0
今天收到@P1CN 快遞來的INTRO 2012的票 拆快遞的時候 一激動把票給剪了[衰][衰][衰]你們還能讓我進去吧？[汗][汗][汗] 我他妹的真是太有才了。。。@七叔重口小清新,0,1,0
服務態度非常差,0,0,0
這家的蘋果真呢爛 全部都奄了 一點都不新鮮,0,0,0
可能是因爲6芯電池的關係，還是比較重的，感覺比12寸的x61重 買的linux系統，裝回xp累死了,0,0,0
11點半定的餐，13點10分才送到，打電話催單，答覆是配送員不熟悉道兒，喫的整個是冷餐，不知道留電話是幹什麼用的，配送員還把收的錢放在我的餐袋裏，與餐巾紙放在一起，可見衛生意識太差了。,0,0,0
只想說一個字，卡,0,0,0
這世界如此悲慘是我們必須樂觀的唯一理由 //@枝子吱吱吱:哭着把這本書看完了[淚]我一定要認真地活//@作家陳嵐:回覆@多好的名字啊:認真地活是一種高效人生。 //@多好的名字啊:看得人哭的稀里嘩啦的，雖然沒有勇氣做到您那樣活的那麼認真，但是很佩服和尊重您。希望陳老師多保重身體，每天開心,0,1,0
＜西遊記＞應該列入少兒不宜！各種女妖誘惑唐僧，妖氣沖天，讓偶怎麼跟小盆友解釋？想換臺，難哪，種麼辦？！[怒][抓狂],0,0,0
//@南宮之南: 聽意思 說打電話給保衛處 可以判斷打人者應該是林大內部人士 //@大仙山廣播站: 的哥 //@叫我黃3爺:北京啊北京//@北京朝陽亞楠兄: //@北京-巫門遁甲: 又他媽東北雜種操的，這種東北逼就該直接揍 //@Fakuman:必須嚴懲兇手。[怒] //@楊梅竹貓HAM:操 //@北京的老派瑞:亮了！又是東北口音！,0,0,0
"好中意睇肥師奶的“食便D”,集集睇曬的話應該夠我反轉兩父子的胃[偷笑]可惜我木時間…[衰]",0,0,0
長城寬帶真的有50M，據說還有100M[衰]1080P的在線觀看可能指日可待了,0,1,0
中大終於做了件讓我感動的事兒，宿舍旁邊食堂有星巴克兒喝了，我要哭了[淚].... @hytomi @郭燕娃,1,1,0
雖說我根本不在乎這什麼伊利蒙牛長富三元的，好喝喝不死就行，今晚口渴纔剛跟同學拿了瓶喝。可你蒙牛特麼太坑了把？找了這麼多五毛來黑博主，搞啥？當我們白癡？大企業坦坦蕩蕩咯，像你現在這樣誰敢信你？誰能相信一個爲達目的不擇手段的企業@蒙牛微客服,0,0,0
夢到今天去找黃牛大叔拿演唱會門票，結果先是告訴我沒票了後來又有了只不過位置奇差！剛想拿貨有個妹紙跳出來阻止我說不要買！都是假票！然後演唱會就開始了但我沒進去。。。[淚][淚][淚]嚇醒了以後發現我的枕頭已經不見了，我的睡相早就隨着這跌宕起伏的劇情變的七扭八歪了[衰]嘉哥今天一定要等我啊！,0,0,0
網上看到的一首詩《但你沒有》感動cry。。。[淚] （肥啾榭一）,0,1,0
淚流滿面[淚][淚] //@陳小西821:在我們現在看來的很多＂感動＂之前一定經歷了一萬個＂值得嗎＂[心],1,1,0
今日菜有些鹹,0,0,0
只要一回家洗完澡，打開電腦。就會把之前計劃好的事情全都放棄。哎~[衰],0,0,0
回覆@DM0898:[衰][衰] //@DM0898:回覆@新浪海南:車子撞成這樣，還沒安全氣囊，王先生居然沒事！？王先生質量真好。。。。[挖鼻],0,0,0
哪位治痘達人能告訴我如何能治好我臉上的痘，無了奈了！[淚][淚][淚][淚][淚][淚][淚][淚][淚][淚][淚][淚][淚][淚][淚][淚][淚][淚][淚][淚],0,0,0
發貨很快，給13歲的男童用了這個頭皮宵非常厲害，後來改用蓓氏的就沒有。難道是不適合？後來我試着用了幾次，頭皮宵也是很明顯。,0,1,1
我看像超級打手[哈哈]//@侯寧:超級打滾機？[暈] //@北大總裁班商學網:中國網友吐槽“超級打捆機”居然只有“20多萬美元”。實際上是對美國競選籌款最基本的規定也不瞭解的反應,0,0,0
不能更慢了,0,0,0
我是冬至這天入住的，到了酒店就渾身不舒服。酒店有2個門，感覺很怪異，電梯裏的燈是暗暗的，我住商務房，一進去就感覺有寒意，怎麼看怎麼不舒服，後來就換房了。和我一起的有6個人，其中4個和我一樣感覺很怪異，後來我們都不敢單獨睡，要了雙人房睡。客房的設施也是給人很壓抑的感覺，電視機櫃象個大箱子，彷彿隨時有人從裏面走出來。櫃子和牀頭各有2個大大的黑色圓球，好像眼睛盯着你。一個同事說，她房間的燈罩居然是黑色的，燈光一直很暗。,0,0,0
"福山交警提醒您:十次事故九次快,摩托車族當自愛!騎摩托車腫麼了?[抓狂]",0,0,0
[偷笑]時間不等人，美食莫糾結！//@dolphin-nana:好想喫這個騰雲駕霧的涼麪[抓狂][抓狂]它還倒計時，壓力好大[喫驚] //@雕爺牛腩: [酷]雕爺出品，必是精品！「冰火島?深海龍蝦手擀涼麪]上市僅四天就各種好評如潮！[害羞]距離停止銷售還有71天，不要以爲時間很長，它可是不等人的哦~,0,1,0
溜肝尖硬的和烤老的板筋似的,0,0,0
+_+*不想看到的人。。。回來咯！[抓狂]我要隱身！！,0,0,0
哥要挺住！[怒罵],1,0,0
@掉鏈子的茅爺爺 人家食堂晚飯都喫好出來一波人了。。。我等的花也謝了[傷心] 六顆星能開快點嘛[悲傷],0,0,0
還有上海滴朋友踊躍參與，好感動ing[淚][淚] 下下大噶支持吾哦～～[抱抱] //@徐家彙路濟亞: //@徐匯大堂的金-同心合一: @粉紅小德肋撒_同心合一 @徐家彙路濟亞 @張家花圓0911,1,1,0
承蒙領導惦記啦[抱抱]，可惜不能跟大家同去北戴河拉練了[淚]祝大家喫好喝好玩好[鼓掌]@黃莊老王  //@黃莊老王: 給@陳雨星-精品購物指南 主編祝壽了！[蛋糕]@郭大俠在桃花島  //@顰顰有禮:很好喫的，而且餐具也漂亮。。美食美器！！！//@精品樂活志: 真吉利這日子//@桃格尼尼: 喵喵~主編生日快樂~~//@郭,1,1,0
機場中轉酒店， 價格稍高， 主要是周邊配套很欠缺， 晚上到店的附近即無飯店餐館， 也沒有商業設施， 不方便。,0,0,0
"選擇宇卷是一場發了瘋的訂餐.不管輸贏我也只會瘋這一把.,by一位被牛皮紙袋欺騙的買家",0,0,0
#蕾女心經#路過旁桌一對情侶在共進晚餐，真想衝過去把蘑菇奶油湯打翻，然後痛快的放個屁，讓你們浪漫、讓你們調情！馬上過清明節了知不知[抓狂][抓狂][抓狂]給我兩塊芝士蛋糕！我要喫雙份！帶我情兒喫一塊兒[酷],0,1,0
就一點牛肉醬一點味也沒有，，太差了,0,0,0
沒老婆，誰愛我[淚][淚][淚],0,0,0
然後呢？[暈],0,0,0
"此酒店再次令人失望,2年前住過此酒店,當時給我感覺很失望.今年四月再次入住,更加讓人失望,房間傢俱更加破舊,自助早餐,中餐難以下嚥,一共住了4晚,其間一晚還趕上停電2次,那個黑呀,好象連防火應急燈都沒了,當時真替電梯裏的人擔心,結果酒店沒給任何解釋和道歉.結帳時又被莫明奇妙的要收視頻點播費,跟他們據理力爭,結果前臺那小姐冷笑的看着我好象我點播了什麼卻不承認,我心理話,就你們那破電視,屏幕都不如我手提電腦的屏幕大,值得我點播視頻嗎!好在,最後取消了此筆費用,但被他們冤枉,很讓人不舒服.唉......住過很多酒店,此酒店人讓我印象深刻........賓館反饋2008年5月1日：首先對停電事件表示歉意,此次停電爲突發事件,酒店在5分鐘就啓動了備用電源,但只能提供應急電梯及應急燈,一個小時後將電源切換至其它電路恢復供電,沒有像客人所說的停電兩次,視頻點播爲電腦自動記費,觀看影片超過180秒後自動記費,電腦顯示了點播時間和金額,但是客人拒不承認,後大堂經理將此筆費用免掉,客人用了MINI吧內一塊巧克力,後又從外面買回基本相同的一塊,在服務員查房時發現,因不是酒店提供的食品,爲了下位入住客人安全,不能使用此食品,要求客人付費,客人拒絕付費.",0,0,0
今天是國際睡眠日，但願今晚不失眠[悲傷],0,0,0
餃子姐看上這個茶臺了[抓狂]，是定呢？定呢？還是定呢[抓狂][抓狂][抓狂],0,0,0
我朋友在店買的*還送的充電寶和耳機，哎我買貴了，一個東西真不值呀,0,0,0
都漏了，能不能走點心呀，京東的第一個差評就給你了，大寶貝，再來一瓶的話可以消差評,0,0,0
質量還可以，價格跳動太大，幾個小時虧了三十多,0,0,0
設施老 牀頭插座都沒一個這個受不鳥,0,0,0
現在兩瓶啤酒就倒下了，不能再喝了、絕望了[怒罵][怒罵][怒罵][怒罵],0,0,0
東西不錯，給滿分，但是物流必須給差評，9號晚上11點下的單，選擇10號晚上8點以後派送的，結果一直到11號下午才送到，我看了下發貨的是蘇州倉，目的地是上海嘉定。這種物流速度，還能體現京東的優勢嗎？不是和*差不多？既然這樣爲什麼還要選擇你呢？,0,0,0
[淚] //@大連戰士：大連人想念薄市長時代啊。看看今天急功見利的大連官員，幾年就大連造成這樣//@幸福大連：原來，老闆娘已懷孕5個月了，肚破腸流，橫屍街頭。老闆頭部中刀，截至現在還在醫院搶救，目前兇手已經自首。大連啊大連，你到底是怎麼了？天災人禍你都佔齊了！！,0,0,0
眼睛乾澀的厲害，哈氣連天[暈][打哈氣][困] 一點精神也沒有 唉，週末還要堅守崗位的孩子真是傷不起[悲傷],0,0,0
近來課N多présentation也多， 我又回到了sandwich(早）+pizza(中）+意大利麪（晚）的惡性循環了~~~~(>_<)~~~~ [淚]  懶得拍照，就拈來網上的photo吧~,0,0,0
差勁，洗了容易油頭髮還長頭屑，假貨,0,0,0
一般般吧 不怎麼透氣,0,0,0
設施陳舊，前臺服務員一點笑臉都沒有，如果不是爲了趕早班飛機真是不會住這裏,0,0,0
遵命啊胡總，默默睡去[哈哈] //@風華正胖:碎覺，把小鳥找回來。////@茉莉香片1982: [怒][怒] 壞人！//@風華正胖:你的青春小鳥一樣不回來//@茉莉香片1982: [右哼哼][左哼哼] 怎麼就妖媚了，明明很青春//@風華正胖:妖媚//@茉莉香片1982: 貌似又是[思考][思考] //@張曉蕊rry2:頭像不錯，又是我拍的吧//,0,1,0
又小又醜 同等價格可以買市場上最大個的。一點也不值,0,0,0
誰呀？大年初三讓我們重溫這份感動，不要太浪漫吧~~~//@倔強的壞方塊: //@王秀芬1024: //@1039志梅：好好感動，冰上的幸福，純潔的幸福，用十八年做開始，相信未來... //@傻孩子陳小mo:我哭了……好感動啊，終於把脖子上帶了很久的戒指戴在了她的手上，祝福祝福……哎呀呀，好幸福……[淚] [淚] [心],0,1,0
[哈哈]//@madmadmadmad: 試用東北話譯一下：只要你還在哪疙瘩活着，我這輩子和誰過都不敞亮//@Amani_Clover: 只要知道你還活着，我這輩子和誰都過不好了[哈哈][偷笑] //@北京華氏三十二度:知道你還活着，我這輩子就過不好了。 //@madmadmadmad:思來想去，翻譯不好這句情話[淚],0,0,0
#巴厘島# 這份印尼雙人套餐要49萬（當地貨幣，呵呵）但是兩個人真的喫不完吶[抓狂],0,0,0
指甲刀找不到了的人表示日子沒法兒過了[怒],0,0,0
#三亞君然溫泉度假酒店#[淚]@100T陳麗。。。哥哇！！少了一個字世界就變了哇。。部門裏炸開鍋，話說選第四個小寵就能幸運獲獎，看到這個中獎通知我飆淚哇!到底是開心還是繼續把心懸在半空靜候佳音呢？,0,1,0
大號手機，啥也沒送，有點坑，價格高了，能在低點嗎，支持國貨，但是你要對得起消費者,0,0,0
?慕妒忌恨！！[淚],0,0,0
送餐員給我打電話比較粗魯,0,0,0
#霍比特人1：意外之旅#等着看2，legolas你比你爹都老啊[抓狂]但是jq神馬的還是可以腦補美好的[心] 我點評了http://t.cn/zQoA8MD,0,1,0
收了留看，要是有空的話[淚],0,1,0
這叫好消息[怒],0,0,0
速度很跟烏龜一樣,0,1,1
C盤太大，不過可以從網上下載軟件AcronisDiskDirector10.rar來調整分區 標稱320G，不過我只見到298G（C 288＋D 10），其他的沒見到,0,0,0
天已經黑的很徹底了；堵?也堪比首都啦[暈] 我在:http://t.cn/zjxePOE,0,0,0
也是超???好食！ //@Lavenus-L:!!!!超???想食！！！最?意食西多了！哩?D西多超唔正宗，??整得好食[怒]//@MingWong??明: 好想食呀[饞嘴],0,1,0
被媒體吹得華爲是個偉大的公司，我看十足是一個垃圾公司，是一個騙子公司。要買這款手機的得小心被騙了，不要相信這個手機是雙卡雙待雙4G和可擴展容量到128G的,0,0,0
書內都是大實話，平時生活中可能大家都知道，但切實實行的很少罷了。書不過做了些歸納、總結，看不出新意。整本書我只翻了1分鐘。,0,0,0
不值，超級小，一口恨不得咬掉一半，再也不買了,0,0,0
要不是因爲能更熟悉地看張愛玲的書，我不會翻開這個男人的書。要不是爲了更加心安理得的瞭解張愛玲，我不會看這個男人對張愛玲的見解。所以，買了它只爲了別人,0,1,1
妞兒你該美白了[淚],0,0,0
放在心肝內 總有一天//@家家_不在家: 甘願來作憨人 //@五迷之家:放在心肝內 總有一天 [淚][心],0,1,0
[淚][淚]我的最愛 可惡 就不能積點德嗎[怒],0,0,0
好吧！[抓狂][汗] //@清土:“真美！”大姐你是說後面的路燈嗎？哈哈//@文姬之談: 真美！[偷笑][偷笑] //@忽然壹生:@文姬之談,1,1,0
#開飯早安# 壞消息，今天上班[衰] 好消息，後天又放假了[嘻嘻] 各位早啊~,0,1,0
沒味，肉和菜切的塊很大，沒有醬料乾巴巴的，餅是那種跟喫烤鴨或者京醬肉絲時候的那種餅一樣的，不是烙餅，總之不好喫。,0,0,0
[淚] //@嘻哈包袱鋪苑欣:好感人~~向狗狗致敬~~ //@冷笑話精選：可憐的狗狗。。。[淚],0,0,0
[睡覺][抓狂][暈]熬夜真不適合老年人啊，喫不消。。。,0,0,0
確實不太像三星的，不知道信陽其他三星酒店怎麼樣。補充點評 2008年3月13日 ： 傢俱比較老舊，不太喜歡，而且空調也不太好。,0,0,0
我訂了二個房間。酒店隔音太差，夜間此起彼伏的開門關門聲、其它房間的門鈴、電話聲、走廊中的交談聲。。。聲聲入耳！這些聲音剛停歇，凌晨馬路上的拖拉機、大型車輛又開始行動。整晚只睡着三四個小時！攜程訂房，酒店開始預留的是朝內院的窗外有大型空調機組的房間，看了前面網友評論，怕卡拉OK吵，才換到了朝馬路的房間，結果還是這樣，強烈建議朋友們不要再訂這個酒店。同時地毯髒得出奇，上面有各種液體留下的印記（包括嘔吐物）。房間還算大，牀也不小，這是它的優點。另外從酒店向東二百米處，位於錢王街與蟠龍路口有一家叫豪頂的飯店味道不錯，價格也不貴，我們五個人點了十個菜、二瓶啤酒一大瓶雪碧才三百多元，還喫到了幾種野菜、土雞等。臨安大酒店看樣子不錯，下次可試試。,0,0,0
無語！無語！,0,0,0
垃圾 太失望了 炒作,0,0,0
一代不如一代//@陳寶存:老人家對中國看的很透。//@中博會老楊: [淚][淚][淚] //@侯寧:沉默就是河蟹。,0,0,0
騙子，買的時候明明就是買二送一，結果賣家賴皮，說根本沒有這活動，而且衣服變形，只能當睡衣,0,0,0
過海關了。。。但願飛機上有好喫的。。。我餓了[暈],0,0,0
褲子垃圾。讓人太失望了！太失望。太失望，說三遍,0,0,0
夾肩，不好，做工不平整，根本不合身尺寸偏小，一點不好看,0,0,0
本單實際送達時間爲20:47以後，我在20:46時點催單，提示說訂單已送達，還沒有送到卻說訂單已完成，披薩涼了，芝士都基本處在固態狀態喫的，肉醬面也是涼的，也沒有給我們拿餐具，只能我們自備叉子。不懂送餐小哥這麼長時間都去幹嘛了。雖然他很辛苦，但是對這次送餐真的很不滿意。差評,0,0,0
臥槽！！！！男人也太不是東西了。 //@菩提幻海:[哈哈]說出了男人們的心聲兒[抓狂][鼓掌],0,1,0
連續三個週末都怎麼回事？[淚]煩！,0,0,0
距離機場還比較近，但是客房是點式住宅式的，麗景房房間非常小，衛生間馬馬虎虎，熱水還不錯。房間設施及裝修感覺均比較陳舊，衛生狀況一般。號稱的室內恆溫游泳池不開放，我游泳衣都帶去了。晚上一直有客人在旁邊房間吵鬧，總的環境較差。,0,0,1
[淚][淚][淚] //@十年奶奶:人格,0,0,0
《頻率》，這是個神馬戲……看得我渾身直癢癢[抓狂]還這麼能演，大半夜的從大隱走得幾點到家啊，嗷嗷,0,1,0
//@蜜桃兒丫頭://@小西天愛國安的KOP-YNWA://@FrankJYF://@安菲爾德的火燒雲://@陳博思_ChenBosi: //@黃鐵鷹://@作家謝宏://@楨理: 啊！！跪求大家轉發，這是我北京文學的編輯。跪求！！[淚]@平安北京,0,0,0
差評，哪個接口一按就往外冒洗頭膏，洗頭膏味道也不對，包裝也跟圖解上不一樣差勁?，,0,0,0
回覆@匪類也柔情8866:哎，已經夠二了[抓狂]還說我//@匪類也柔情8866:[懶得理你]我的左手食指指甲被切掉兩次，那是因爲切菜走神了，你這，只能用二來表示憤慨了！//@無須豆蔻:回覆@匪類也柔情8866:[抓狂][抓狂][抓狂]//@匪類也柔情8866:[怒]二，小心感染,0,0,0
16400平，中赫拿下！一般二般的真看不懂！[暈] //@騎驢去看丁寧拿大滿貫:看最後如何收場！ //@玩腳丫: 怪不得要提前限價呢 //@嗨辣老孫:這種拍賣，太他媽的中國特色了！[汗]  //@王巖52377-地產:中赫說他們只做豪宅。期待着他們的“嚎宅”,0,0,0
[蠟燭][蠟燭][蠟燭]好喜歡這個老爺爺[淚] //@二小要收復臺灣:[蠟燭],1,1,0
東西都是爛菜葉，難喫死了,0,0,0
回覆@匪類也柔情8866:[抓狂][抓狂]超級過敏//@匪類也柔情8866:[陰險]我知道你對這個表情過敏//@無須豆蔻:回覆@匪類也柔情8866:又是這樣的表情[抓狂]//@匪類也柔情8866:[挖鼻屎]//@無須豆蔻:回覆@單品咖啡李顏2013:[害羞][害羞]是呢//@單品咖啡李顏2013:嘴和肚子不慚愧就好[哈哈][哈哈][哈哈],0,0,0
[淚] 單身，舉手//@楊碧霞Caca:手腳都舉了。。。// @瓢蟲小姐金小牛 ：舉腳。。。 // @耳朵一新 :舉手 // @心理學幽默笑話 ：單身的舉手~,0,1,0
兒子感冒發燒，咳啊咳，略一間歇，我趕緊問“有痰嗎？”兒子搖搖頭不語，可是我明明看見他的嘴在嚼啊嚼~~~崩潰呀！！[抓狂],0,0,0
這輪兩個1:3…一個1:5…[失望],0,0,0
"根本沒有激起讀它的興趣,宣傳的有點過!",0,0,0
"濟南已經銀妝素裹,剛纔已經給老婆打電話,那時還沒下雪,說是應該和平時差不多時間回,看來老天爺不給面子啊!比正常時間已經晚了接近20分鐘.祝我老婆平安到家!!![抓狂]",0,0,0
房間老舊，空調聲音大，不推薦,0,0,0
今天和家人吵架，沒時間碼字，爭取明天能補上。ps，我需要你們的安慰。[淚],0,1,0
真垃圾 剛買回來洗一下就開線,0,0,0
無恥[怒]//@嘉美貓: 這還需要鑑別？凡是討飯討錢的肯定都是假的，真正的驢友絕不會幹這種事！,0,0,0
[淚] //@螃蟹哥_林鋒:[淚],0,1,0
典型的國營酒店，管理層缺乏責任心，管理混亂。房間裏的大燈鏡燈臺燈都是壞的，只有一盞牀頭燈可用，不知道酒店是怎麼維護的。最可氣的是結帳時竟然要求客人賠償房間裏已損壞很久的鞋盒，簡直是訛詐。,0,0,0
隊裏還是希望您解釋一下門前接單刀球踩球車兒一事[抓狂],0,0,0
感覺這本書並不像想象的那麼好，有點太神了，並且實用性的東西並不是很多，反而寫大家怎麼誇獎怎麼神之類的太多了,0,0,0
真不厚道，我得笑笑 //@新民週刊:真是震捍啊！//@週一清：[衰]，被撼到了。。。 //@王永：此撼非彼撼，你懂的。,0,0,0
一點沫都沒有，絕對不是正品,0,0,0
[淚][淚][淚] //@方力鈞://@董重城市零件:致敬 //@張洪菠: //@黃旭異術:,0,1,0
"差的沒話說了，我同事在這裏喫了三次早餐拉了兩次肚子。這個酒店不會收拾房間的，用完的浴巾都不知道收拾，房間的垃圾也不知道收拾，所以如果不小心住進來了就千萬別續住。前臺的態度也很差，好像都欠了他們的錢一樣。空調聲音極大,晚上都無法休息。牀極其不舒服，坑坑窪窪的早上起來腿上都有印痕。喫飯超級貴，都是政府來消費的。騷擾電話很早就開始，很晚才結束。門口的出租車雖然是正規出租但是素質都很差，近距離就拒載，遠距離就繞路，和青島有一拼了。小日本巨多，早餐喫飯的時候看着小日本就沒胃口。",0,0,0
屋漏偏逢連夜雨，電腦又出問題了，唉呀我說命運啊[淚][淚][淚][淚] 我在這裏:http://t.cn/z8LWCVw,0,0,0
從沒見過如此殘舊的五星級酒店，電梯、走廊、房間內鋪設的地毯，可以用慘不忍睹來形容，電梯內的地毯塊邊緣起毛破爛，打個不好聽的比喻，我們家用來墊狗屋的地毯塊看起來都比它乾淨整齊，房間和走廊上的地毯給人感覺至少用了十年以上似的；衛生間裏的牆面瓷磚一看就是低檔得不行的東西，溝縫的白水泥開始出現一個個的小孔洞，象是螞蟻窩的大門；水龍頭和毛巾架銅鏽斑駁、顏色可疑，潔具的牌子讓人無從考究，倒是放洗澡香皂的香皂盒的牌子清清楚楚地顯示是“COTTO”，這是什麼等級的東西，相信對建材稍微有點了解的人都知道，衛生間的毛巾品牌不詳，但是感覺又乾又硬，似乎至少是三歲以上的年紀了，更可怕的是窗簾，上帝啊，我懷疑這酒店的窗簾是從來沒有清洗過的，顏色晦澀不堪，我只是拉開並關上兩次，洗手時居然肥皂泡就隱隱發黑，我住的是1520房間，似乎裏面曾經淹過水，地毯顏色怪異不算，地腳線的木板很明顯地不是同一次裝上去的。本來這酒店大堂的服務還挺讓我滿意的，不管是登記還是入住服務員們的微笑都讓我很開心，但是房間的服務就有點不知道怎麼說好，我是下午四點左右入住的，在房間小睡了一個小時後纔出去應酬，結果應酬完九點多回酒店時，贈送的水果已經放在酒吧檯上了，而牀，我起來時是什麼樣的，還是那麼自然的亂成一團保持在那裏，讓我頓時象吞喫了個蒼蠅似地倒了胃口，好感全消。而門口的保安及門童服務等管理，也是非常糟糕，門前廣場是個圓圈，進來的的士在圓圈的任何位置都可以停下來上客下課，小小的入口經常是從各個角度分別停幾量車在那裏上下客，而酒店方也置之不理，根本沒有人維持秩序，酒店門口打車也是一樣，沒有設置排隊廊，大家全站在門口等車，前後左右那麼一排開，實在是說不清楚先來後到的，不時有些因打車先後順序而起的小糾紛！這酒店最大的特色就是銷售，房間裏隨處可見賣東西的價目表和慫恿住可加入他們積分計劃的推廣牌，連文具和個人用品居然都有銷售價目單豎在牀頭櫃上，讓我實在不知道這究竟是提供方便呢還是爲了將銷售最大化。而免費的東西，因爲我出差習慣自己帶洗漱用品，所以不知道他們的洗漱用品質量如何，但是那一次性拖鞋的質量，咳，難道是義烏小商品城那裏購買的嗎？嘖嘖，難得一見啊，贈送的水倒是怡寶的，但是怕喫虧似地加上了酒店的廣告。該酒店停車場上來的電梯是在四川賓館的門口，我入住時上來一出門口就看到登記臺，過去登記得差不多完了才知道那是四川賓館的前臺，於是道個歉轉過來假日酒店的前臺重新辦理了登記入住的手續，結果，咳，結果讓我非常後悔應該在開始就將錯錯好了，據成都的朋友說，四川賓館的硬件條件還略微好過皇冠假日，價格只是皇冠假日的一半而已，兩家挨在一起並有門共通，這都是啥和啥呀？我已經是攜程的鑽石級會員，從來沒有任何酒店做過任何評價，此次四川之行，先是在綿陽的富樂山九州國際酒店入住，精美得讓我歎爲觀止，舒服得不行，因行程改變在成都臨時住了這麼一次皇冠假日，同是五星級酒店，讓我感覺是從真正的五星級酒店一下子搬到了火車站的招待所，還比真正的五星級酒店多付了一倍的住宿費。賺錢不能就靠搞定些什麼評選機構弄到五顆小星星後就那麼黑心地賺啊！五星級的大車鋪啊，永別了，我是再也不會去了，套用句流行詞：賺錢，要厚道些！,0,0,0
不錯哇綠茶愛好者們，上啊 //@袁獲獲要頑張:@頭號喫貨愛唱歌 我現在暫時沒法享受了[淚]，快看看[哈哈]//@皺夜剪秋羅:哎呀，走起啊各位！！！@兔子的spring @禹含jq @小叮噹乖乖 [花心],0,1,0
交警效率太低了吧，電話打了20分鐘了居然沒人來。[抓狂],0,0,0
東西倒是挺好喫，特別是這四喜丸子，但是這送餐也是無語了，一個半小時送到，打電話態度還那麼差，就這樣還做什麼服務行業，趕緊回家帶孩子去得了，一天美好心情全讓你們影響了，就這樣還怎麼讓我下次在你們家訂,0,0,0
夠亂的… //@Vera_涵: [暈] //@SCC刀刀:[暈] // @Xujr :圈子,0,0,0
"好難喫,還太小,南瓜粥還行",0,0,0
比MOTO的E680的功能沒強到哪兒去，卻是E680的三倍！比高端的PDA都貴！我寧願拿這1000元的手機＋4000元的PDA，也不要這破玩意～～～,0,0,0
頭疼！牙疼！失眠！健忘！[抓狂][抓狂][生病],0,0,0
沒有什麼能難道我//@唯美丶中國風: 勇敢面對。[抓狂],0,0,0
20元套餐感覺一般般。,0,1,0
分辨率很低，優點是價格便宜，但剛買就降價，優惠券差額不能價格保護，所以連衝價格買這點上都失望了,0,0,0
美國人人民不遠萬里來到中國了 //@玩玉人999:身份隱瞞的人，指望說真話戴錶人民，基本次人說夢 //@阿文海天1988:這算什麼話，沒勁。[失望] //@擲地無聲617: 誰信？ //@黑色??: //@吳總2012: //@行攝老李: //@風箏1903: [汗] //@wyklove: 中美本來就一家，等奧巴馬御任後可以給個政協副主席乾乾嘛！,0,0,0
